Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S1654,Emma,Williams,student654@university.com,1,21,2,61.37,97.74,79.0,85.09,89.91,7.199999999999999,55.39,75.8895,3
S1655,Ahmed,Johnson,student655@university.com,1,22,0,62.71,48.93,77.88,51.0,96.55,56.2,69.85,67.2885,6
S1656,Omar,Davis,student656@university.com,0,21,2,75.2,71.95,47.82,51.39,50.22,49.7,98.37,62.168499999999995,6
S1657,John,Smith,student657@university.com,1,22,1,90.62,74.05,54.1,74.8,61.65,41.0,58.43,62.358,6
S1658,Maria,Smith,student658@university.com,1,18,1,87.19,95.35,77.14,54.8,71.98,3.5999999999999996,69.29,73.93799999999999,4
S1659,Sara,Williams,student659@university.com,1,21,1,75.43,77.64,41.06,98.22,78.15,87.89999999999999,89.53,67.2775,6
S1660,Liam,Johnson,student660@university.com,0,18,0,76.97,48.73,78.08,94.69,95.8,80.3,83.27,75.591,3
S1661,John,Davis,student661@university.com,0,22,1,71.37,66.18,79.92,82.49,94.59,63.3,81.58,77.153,3
S1662,Ahmed,Smith,student662@university.com,0,19,1,98.64,79.29,54.35,53.19,81.86,57.199999999999996,92.66,68.701,5
S1663,Emma,Smith,student663@university.com,0,24,1,78.01,82.02,75.89,66.24,62.87,69.5,51.45,71.6205,4
S1664,Ali,Brown,student664@university.com,1,21,2,62.7,91.78,72.05,68.59,89.16,14.399999999999999,88.56,75.63199999999999,3
S1665,Ahmed,Brown,student665@university.com,0,18,1,61.5,50.83,55.64,74.04,60.13,93.30000000000001,94.13,64.69200000000001,6
S1666,Emma,Smith,student666@university.com,0,23,2,80.57,97.09,67.78,58.45,98.26,28.500000000000004,50.81,70.363,5
S1667,Maria,Williams,student667@university.com,0,21,1,76.14,43.55,94.58,78.88,50.29,65.6,77.95,75.724,3
S1668,Ahmed,Jones,student668@university.com,1,21,1,50.38,99.03,65.6,71.79,78.49,60.699999999999996,67.43,72.818,4
S1669,Omar,Jones,student669@university.com,0,21,2,91.5,91.47,77.79,74.8,54.42,63.7,52.54,75.25200000000001,3
S1670,Ali,Davis,student670@university.com,0,20,1,85.21,79.62,42.12,96.81,70.38,87.89999999999999,70.89,65.261,6
S1671,Emma,Smith,student671@university.com,1,18,1,83.09,84.1,44.67,78.27,81.75,29.599999999999998,82.2,64.56700000000001,6
S1672,Emma,Smith,student672@university.com,1,18,1,53.44,44.36,44.88,82.22,84.48,74.9,95.95,60.079499999999996,7
S1673,Emma,Smith,student673@university.com,1,21,0,75.43,42.49,86.69,56.89,89.28,59.80000000000001,81.03,72.24300000000001,4
S1674,Maria,Williams,student674@university.com,1,19,2,96.77,46.11,61.02,61.17,79.67,7.6,92.84,62.87500000000001,6
S1675,Ahmed,Brown,student675@university.com,0,21,1,93.13,45.24,53.66,95.04,62.57,41.4,56.08,58.283,7
S1676,Maria,Smith,student676@university.com,1,20,1,64.28,72.84,84.84,84.96,94.46,83.80000000000001,60.53,78.20649999999999,3
S1677,Liam,Smith,student677@university.com,0,22,3,57.85,52.93,50.2,59.47,90.56,31.5,98.51,60.385000000000005,7
S1678,Sara,Johnson,student678@university.com,0,20,2,72.45,91.61,54.79,78.51,58.0,48.2,94.37,71.177,4
S1679,Sara,Williams,student679@university.com,0,19,2,67.79,66.74,65.86,96.74,91.33,48.9,61.76,69.03099999999999,5
S1680,Liam,Davis,student680@university.com,0,21,0,84.11,81.73,59.89,67.26,98.63,61.8,81.05,71.41250000000001,4
S1681,Ahmed,Smith,student681@university.com,0,18,0,98.32,79.17,75.12,59.29,81.86,88.4,68.13,75.45949999999999,3
S1682,Omar,Johnson,student682@university.com,1,24,0,68.15,59.19,60.27,97.1,64.09,17.4,73.43,64.1525,6
S1683,Maria,Jones,student683@university.com,0,23,2,53.11,54.59,63.58,73.06,80.33,50.5,93.04,66.809,6
S1684,Ali,Davis,student684@university.com,0,21,2,94.88,60.55,91.77,70.86,67.13,42.400000000000006,86.79,79.14300000000001,3
S1685,Emma,Smith,student685@university.com,0,19,1,51.9,87.8,93.07,63.38,83.8,29.599999999999998,61.92,78.679,3
S1686,Emma,Smith,student686@university.com,1,18,3,97.64,75.18,89.66,94.58,77.24,92.0,65.8,83.572,2
S1687,Ahmed,Johnson,student687@university.com,0,20,2,83.23,55.21,91.89,92.28,96.47,1.0,64.49,75.73450000000001,3
S1688,Omar,Williams,student688@university.com,0,22,1,97.08,89.07,74.18,70.15,80.9,12.2,89.03,77.3645,3
S1689,Sara,Smith,student689@university.com,1,22,3,59.98,43.29,78.77,51.53,60.7,73.3,74.5,66.193,6
S1690,Sara,Jones,student690@university.com,0,24,3,52.03,81.95,73.43,72.33,86.26,26.3,97.54,75.8555,3
S1691,Emma,Smith,student691@university.com,0,21,3,74.41,66.35,87.14,59.04,65.04,72.30000000000001,90.83,78.24199999999999,3
S1692,Ahmed,Jones,student692@university.com,1,20,0,72.53,83.88,73.06,57.14,63.62,83.2,60.56,71.7655,4
S1693,Maria,Davis,student693@university.com,0,24,3,75.43,95.65,46.66,69.65,69.59,25.5,89.3,66.68,6
S1694,Sara,Davis,student694@university.com,0,23,1,97.88,85.0,88.57,54.95,50.6,19.2,75.3,77.60199999999999,3
S1695,Maria,Brown,student695@university.com,0,23,0,91.13,66.52,85.64,97.87,98.46,14.499999999999998,62.69,76.95500000000001,3
S1696,Omar,Brown,student696@university.com,0,24,0,83.08,49.06,89.22,74.8,76.62,20.0,68.17,72.1905,4
S1697,Sara,Jones,student697@university.com,0,19,1,58.14,88.38,51.43,74.8,88.67,26.700000000000003,98.61,69.195,5
S1698,Sara,Williams,student698@university.com,1,22,1,86.72,67.64,56.3,58.14,62.89,86.9,74.2,64.8175,6
S1699,John,Smith,student699@university.com,1,20,3,86.35,44.52,57.75,74.8,87.33,77.0,85.98,64.915,6
S1700,Sara,Smith,student700@university.com,1,21,1,71.25,83.14,70.48,53.94,78.36,1.0,73.85,68.822,5
S1701,Liam,Brown,student701@university.com,0,18,0,96.24,57.51,48.03,77.34,71.21,87.4,68.58,61.4775,6
S1702,Ali,Jones,student702@university.com,0,21,1,75.43,42.93,63.12,88.66,98.53,7.9,89.82,65.266,6
S1703,Liam,Smith,student703@university.com,0,21,1,63.37,94.17,50.93,97.5,74.69,65.5,92.42,72.997,4
S1704,Ahmed,Smith,student704@university.com,1,20,2,53.16,68.99,55.89,84.93,82.87,15.1,53.59,60.242,7
S1705,Ahmed,Williams,student705@university.com,0,22,1,89.77,56.86,82.38,74.8,50.77,6.2,63.95,68.7335,5
S1706,Maria,Johnson,student706@university.com,0,20,2,81.09,82.98,91.29,54.43,65.07,76.0,75.39,80.9715,2
S1707,Liam,Brown,student707@university.com,0,18,2,65.75,93.15,41.37,86.58,94.43,46.699999999999996,65.82,64.053,6
S1708,Liam,Brown,student708@university.com,1,24,1,58.19,40.02,73.95,60.77,87.95,59.9,89.18,67.34,6
S1709,Liam,Johnson,student709@university.com,1,20,1,52.01,81.27,42.16,72.36,76.84,42.5,55.74,57.2825,7
S1710,Omar,Smith,student710@university.com,0,19,1,58.34,86.02,45.11,98.83,95.01,6.7,89.89,66.617,6
S1711,Sara,Williams,student711@university.com,0,21,1,72.66,52.6,82.31,91.0,74.31,74.0,80.89,75.72600000000001,3
S1712,Ali,Williams,student712@university.com,0,22,0,62.36,69.38,84.14,92.33,78.33,82.0,64.47,77.57000000000001,3
S1713,Maria,Brown,student713@university.com,1,23,2,62.95,45.36,88.84,93.04,69.11,4.1,67.22,70.80300000000001,5
S1714,Liam,Williams,student714@university.com,1,18,1,93.78,84.8,68.45,80.98,81.0,37.6,59.14,71.928,4
S1715,Liam,Davis,student715@university.com,1,23,2,75.76,90.85,91.59,74.8,65.95,55.7,62.63,81.55099999999999,2
S1716,John,Johnson,student716@university.com,0,21,1,86.46,46.49,50.01,67.95,69.27,60.5,85.86,59.787499999999994,7
S1717,Maria,Smith,student717@university.com,1,20,1,51.79,88.99,54.98,74.8,98.32,57.800000000000004,68.79,67.984,6
S1718,Liam,Davis,student718@university.com,0,23,1,68.26,86.29,48.07,63.98,55.57,69.3,84.37,65.19600000000001,6
S1719,Maria,Johnson,student719@university.com,0,19,0,73.96,60.81,87.85,79.5,55.26,96.7,75.71,77.9045,3
S1720,Sara,Jones,student720@university.com,1,20,3,59.32,81.42,53.72,64.1,52.17,39.1,57.26,60.30049999999999,7
S1721,John,Brown,student721@university.com,0,21,0,56.01,40.0,49.33,55.6,66.0,55.7,74.95,53.419999999999995,8
S1722,Maria,Williams,student722@university.com,1,23,1,93.52,95.91,77.39,78.38,69.91,69.9,87.82,82.8155,2
S1723,Ali,Jones,student723@university.com,0,24,1,96.97,73.02,44.62,67.67,54.73,59.199999999999996,64.88,59.496,7
S1724,Ali,Williams,student724@university.com,0,18,2,75.43,77.22,42.69,79.16,77.46,38.7,82.4,62.3755,6
S1725,Ahmed,Davis,student725@university.com,1,23,0,67.45,79.88,46.4,77.93,79.17,62.4,59.95,61.772499999999994,6
S1726,John,Smith,student726@university.com,0,24,3,97.91,73.68,40.01,77.11,87.55,65.0,56.78,59.491,7
S1727,John,Smith,student727@university.com,0,24,1,54.16,91.41,81.82,56.17,98.8,58.5,68.01,77.40149999999998,3
S1728,Ahmed,Smith,student728@university.com,0,23,1,82.18,76.58,73.73,72.01,80.97,20.5,69.46,71.6105,4
S1729,Maria,Williams,student729@university.com,0,22,2,98.61,94.47,52.59,90.6,55.58,50.6,88.05,72.437,4
S1730,John,Jones,student730@university.com,0,23,0,98.91,74.94,53.98,65.76,54.43,88.4,73.0,66.193,6
S1731,Ali,Smith,student731@university.com,0,21,0,73.56,50.27,88.66,72.19,88.88,86.9,54.06,73.31299999999999,4
S1732,Ali,Jones,student732@university.com,0,24,2,58.14,94.81,70.11,74.69,82.52,75.1,81.7,77.51799999999999,3
S1733,Liam,Williams,student733@university.com,0,18,3,60.1,80.9,81.91,93.14,58.1,69.69999999999999,73.46,78.672,3
S1734,Sara,Davis,student734@university.com,1,21,2,94.48,81.95,67.17,82.78,62.67,15.299999999999999,66.58,70.1455,5
S1735,John,Jones,student735@university.com,1,19,3,95.58,99.13,54.26,55.01,87.51,45.9,90.11,71.99700000000001,4
S1736,Maria,Davis,student736@university.com,0,20,3,80.39,44.51,98.22,93.26,78.31,11.100000000000001,57.72,74.664,4
S1737,Ahmed,Williams,student737@university.com,0,23,0,75.43,65.72,73.94,91.6,79.25,81.69999999999999,95.66,78.048,3
S1738,Ahmed,Williams,student738@university.com,1,22,1,87.0,54.35,47.86,87.68,60.5,29.100000000000005,66.7,57.617000000000004,7
S1739,Maria,Brown,student739@university.com,0,18,1,83.09,77.83,64.37,73.3,81.45,76.7,73.05,71.6635,4
S1740,Omar,Williams,student740@university.com,1,22,2,91.36,88.41,59.76,87.88,88.53,81.5,96.46,77.9125,3
S1741,Emma,Williams,student741@university.com,1,22,2,84.27,97.98,52.85,73.94,94.26,89.2,88.06,74.7255,4
S1742,Sara,Johnson,student742@university.com,1,22,0,76.7,67.28,96.01,86.83,86.84,75.4,53.72,80.548,2
S1743,Ahmed,Smith,student743@university.com,0,23,1,61.85,87.17,92.86,94.01,78.82,56.50000000000001,78.91,85.674,1
S1744,John,Brown,student744@university.com,0,18,1,87.19,95.02,51.95,94.53,83.66,59.80000000000001,65.52,70.5975,5
S1745,Sara,Brown,student745@university.com,0,18,0,73.67,81.0,61.13,72.73,74.26,32.1,75.42,68.2395,5
S1746,John,Brown,student746@university.com,1,24,1,64.74,54.56,85.74,92.97,61.34,17.7,87.15,74.76650000000001,4
S1747,Omar,Johnson,student747@university.com,1,22,1,90.1,76.47,52.51,74.8,94.11,13.100000000000001,74.81,64.86500000000001,6
S1748,Ali,Davis,student748@university.com,1,24,1,84.84,98.2,75.49,55.09,76.63,18.2,53.55,72.36099999999999,4
S1749,Sara,Williams,student749@university.com,0,24,2,96.87,99.25,81.99,77.41,79.72,93.39999999999999,76.5,85.3615,1
S1750,Liam,Smith,student750@university.com,1,20,1,58.27,78.54,79.24,82.59,99.51,16.4,51.21,72.0535,4
S1751,Ahmed,Jones,student751@university.com,1,23,0,75.43,93.22,82.38,57.65,99.25,72.39999999999999,67.42,79.828,3
S1752,Sara,Davis,student752@university.com,0,23,2,62.21,52.02,82.4,73.61,79.32,18.5,73.9,69.8115,5
S1753,Sara,Williams,student753@university.com,1,21,3,95.18,54.76,97.89,54.72,51.7,97.5,82.23,80.13350000000001,2
S1754,Sara,Johnson,student754@university.com,1,24,2,54.97,97.17,60.79,80.1,69.81,36.7,75.31,71.1305,4
S1755,Emma,Williams,student755@university.com,0,23,1,82.81,48.11,92.72,92.75,96.86,41.2,57.6,75.66850000000001,3
S1756,Sara,Williams,student756@university.com,0,22,1,89.55,51.47,41.31,86.88,64.42,40.5,96.61,59.72099999999999,7
S1757,John,Johnson,student757@university.com,1,19,1,67.75,65.23,57.29,68.91,99.96,81.60000000000001,82.51,67.695,6
S1758,Ali,Brown,student758@university.com,0,22,2,97.71,75.38,42.92,99.69,54.22,21.800000000000004,65.85,60.777,7
S1759,Omar,Brown,student759@university.com,1,18,1,92.54,76.23,79.07,83.15,78.41,83.10000000000001,98.3,82.63650000000001,2
S1760,Maria,Smith,student760@university.com,0,23,1,64.73,57.52,46.05,90.76,75.77,65.7,94.13,63.429500000000004,6
S1761,Sara,Smith,student761@university.com,1,23,2,50.38,95.24,90.74,83.48,62.77,22.000000000000004,57.17,79.025,3
S1762,Ahmed,Brown,student762@university.com,0,21,1,64.83,94.91,78.8,99.47,97.43,6.5,82.77,81.3025,2
S1763,Sara,Davis,student763@university.com,1,24,1,64.07,63.52,41.73,91.07,80.96,77.5,78.0,61.3295,6
S1764,Ahmed,Jones,student764@university.com,0,19,0,94.5,66.06,82.89,75.97,61.51,21.9,59.64,71.8065,4
S1765,John,Williams,student765@university.com,0,23,3,98.36,82.15,91.72,68.34,69.2,88.9,61.67,82.02550000000001,2
S1766,Ahmed,Jones,student766@university.com,0,21,1,53.52,79.78,79.67,84.11,86.06,13.0,78.19,75.5925,3
S1767,Liam,Williams,student767@university.com,0,21,1,73.56,62.94,41.83,79.51,64.88,61.6,66.06,57.181999999999995,7
S1768,Maria,Brown,student768@university.com,0,19,3,77.42,64.85,91.48,81.47,93.98,69.19999999999999,91.74,83.49999999999999,2
S1769,Ali,Smith,student769@university.com,0,22,1,54.65,60.88,83.95,67.15,58.28,65.8,54.89,69.641,5
S1770,Ahmed,Davis,student770@university.com,0,22,3,68.87,54.12,62.71,71.44,63.23,31.6,95.7,65.592,6
S1771,Ahmed,Smith,student771@university.com,1,22,1,65.85,67.49,59.72,77.9,57.24,87.6,92.03,69.515,5
S1772,Ali,Jones,student772@university.com,1,20,0,76.8,81.19,68.79,91.96,55.21,77.0,86.93,76.44,3
S1773,Maria,Smith,student773@university.com,0,24,1,83.06,84.52,92.03,88.15,65.02,51.0,63.13,81.9545,2
S1774,Sara,Brown,student774@university.com,0,24,3,85.17,86.73,55.12,74.8,99.96,60.3,85.75,72.008,4
S1775,Ahmed,Davis,student775@university.com,1,22,1,56.84,62.48,46.06,62.28,54.72,56.60000000000001,71.94,56.346999999999994,7
S1776,Ali,Jones,student776@university.com,1,19,2,90.65,85.88,91.88,51.33,60.65,94.7,81.69,83.6145,2
S1777,Liam,Davis,student777@university.com,0,20,1,83.93,40.39,41.58,74.8,63.58,89.60000000000001,65.63,53.89,8
S1778,Liam,Williams,student778@university.com,1,24,1,94.45,68.62,94.66,61.22,80.96,23.5,91.79,81.42399999999999,2
S1779,John,Smith,student779@university.com,1,22,0,72.47,87.63,58.34,89.97,87.27,26.3,52.03,66.96549999999999,6
S1780,Ali,Davis,student780@university.com,0,20,2,75.43,77.8,70.49,95.24,87.6,98.10000000000001,84.57,79.02199999999999,3
S1781,John,Johnson,student781@university.com,0,19,3,75.43,68.44,47.94,69.59,50.43,23.700000000000003,91.43,61.0155,6
S1782,Liam,Smith,student782@university.com,0,22,2,71.92,78.68,94.14,78.16,82.59,95.3,82.32,86.04650000000001,1
S1783,Maria,Williams,student783@university.com,1,18,0,69.06,94.42,84.99,85.3,81.54,65.0,59.6,81.13,2
S1784,Sara,Davis,student784@university.com,0,23,2,96.64,73.98,95.45,97.65,75.88,5.0,64.25,81.2545,2
S1785,Ali,Jones,student785@university.com,0,19,3,75.43,87.99,80.99,95.65,68.96,33.599999999999994,75.75,79.82099999999998,3
S1786,Omar,Williams,student786@university.com,1,21,3,96.41,98.84,51.08,52.86,89.87,47.599999999999994,66.47,67.15050000000001,6
S1787,Liam,Johnson,student787@university.com,0,21,1,89.85,82.33,58.5,62.41,67.19,83.3,50.25,65.66149999999999,6
S1788,Liam,Davis,student788@university.com,1,19,0,80.46,74.4,69.21,52.46,61.5,32.9,52.03,64.3575,6
S1789,Omar,Brown,student789@university.com,1,21,0,55.79,42.25,76.44,80.83,65.5,31.1,88.39,67.987,6
S1790,Emma,Smith,student790@university.com,1,24,1,64.57,62.47,95.59,85.52,71.98,92.0,54.19,78.838,3
S1791,Liam,Jones,student791@university.com,1,19,2,98.44,73.93,63.04,74.8,60.7,7.9,96.4,70.294,5
S1792,Ahmed,Brown,student792@university.com,1,18,1,65.97,87.83,82.18,92.69,80.38,55.199999999999996,72.14,80.6055,2
S1793,Maria,Davis,student793@university.com,1,19,0,54.66,66.29,97.66,72.64,94.21,50.4,87.91,82.73599999999999,2
S1794,Ali,Davis,student794@university.com,0,22,1,85.38,97.6,49.14,99.92,79.77,5.699999999999999,56.28,66.1525,6
S1795,Omar,Williams,student795@university.com,0,22,1,86.7,56.31,91.76,50.02,72.33,8.799999999999999,96.33,75.809,3
S1796,Ahmed,Davis,student796@university.com,0,20,2,75.43,84.67,65.24,55.47,89.84,38.2,51.69,66.504,6
S1797,Omar,Jones,student797@university.com,1,21,2,64.88,65.14,83.95,65.09,87.4,13.4,52.11,69.2175,5
S1798,Ali,Brown,student798@university.com,0,23,0,73.44,69.16,57.61,51.28,68.35,47.800000000000004,52.73,59.392999999999994,7
S1799,John,Jones,student799@university.com,1,21,3,51.09,88.15,60.04,89.12,80.21,60.9,55.17,68.4435,5
S1800,Ali,Johnson,student800@university.com,0,24,2,89.47,57.77,41.63,52.64,86.49,69.10000000000001,74.34,56.874,7
S1801,Emma,Johnson,student801@university.com,1,19,1,65.85,45.81,98.28,87.45,62.27,54.6,89.41,79.7665,3
S1802,Ali,Smith,student802@university.com,0,23,0,92.69,71.22,88.81,52.63,68.31,38.0,64.25,74.61850000000001,4
S1803,Ali,Smith,student803@university.com,1,23,2,90.13,71.73,45.64,62.64,55.29,13.0,87.29,59.8805,7
S1804,Emma,Johnson,student804@university.com,0,21,2,83.07,87.83,99.97,74.8,99.38,24.700000000000003,88.7,88.69649999999999,1
S1805,Maria,Davis,student805@university.com,1,23,1,66.24,98.1,76.3,74.8,54.29,41.900000000000006,95.41,80.053,2
S1806,Liam,Jones,student806@university.com,0,23,2,75.82,43.32,91.22,70.73,58.43,92.4,57.47,72.178,4
S1807,Ali,Johnson,student807@university.com,1,22,1,72.24,75.5,44.0,98.5,73.99,20.299999999999997,56.78,59.3935,7
S1808,Emma,Smith,student808@university.com,0,18,0,66.94,80.88,63.37,81.34,93.26,41.3,56.1,68.148,5
S1809,Ahmed,Johnson,student809@university.com,0,19,2,92.41,99.15,80.18,70.79,67.79,73.2,67.97,80.8465,2
S1810,John,Davis,student810@university.com,0,21,0,74.18,96.56,46.39,90.14,88.43,70.5,74.47,69.708,5
S1811,John,Johnson,student811@university.com,1,22,2,75.43,82.75,69.33,64.77,83.8,96.6,73.08,74.5125,4
S1812,Ali,Jones,student812@university.com,1,24,1,55.26,71.31,66.56,74.8,81.93,19.1,62.85,65.60799999999999,6
S1813,Maria,Brown,student813@university.com,1,24,0,57.05,49.69,52.96,82.83,92.25,1.7000000000000002,81.1,59.12,7
S1814,Maria,Davis,student814@university.com,1,20,2,75.43,63.05,58.02,69.52,50.71,32.2,66.91,60.723499999999994,7
S1815,Ahmed,Smith,student815@university.com,1,23,1,75.43,75.11,98.03,56.8,96.46,15.0,68.3,79.5035,3
S1816,Ali,Jones,student816@university.com,0,23,2,75.49,83.51,57.32,74.8,91.46,54.800000000000004,55.28,66.4895,6
S1817,John,Johnson,student817@university.com,1,21,1,76.16,78.12,52.81,89.39,96.89,89.9,79.61,70.776,5
S1818,Maria,Johnson,student818@university.com,0,18,0,60.76,82.85,72.17,83.8,89.68,68.8,82.76,77.194,3
S1819,Ali,Brown,student819@university.com,0,18,2,85.94,65.75,80.26,70.59,93.93,13.600000000000001,87.9,75.1715,3
S1820,Omar,Smith,student820@university.com,1,21,0,54.24,83.66,83.51,94.81,60.15,11.6,95.2,80.1965,2
S1821,Maria,Smith,student821@university.com,0,21,1,78.67,48.62,85.25,70.54,65.96,91.1,88.3,75.90950000000001,3
S1822,Emma,Williams,student822@university.com,1,22,1,78.54,49.76,42.21,74.8,65.76,48.8,61.79,53.23949999999999,8
S1823,Omar,Smith,student823@university.com,1,24,3,95.71,49.77,63.63,74.8,55.46,92.4,61.78,64.33149999999999,6
S1824,Liam,Brown,student824@university.com,1,21,0,76.31,93.45,86.44,92.04,86.48,73.6,95.75,88.652,1
S1825,Maria,Williams,student825@university.com,0,24,1,75.43,44.56,94.29,75.56,56.81,99.3,89.51,79.18750000000001,3
S1826,John,Williams,student826@university.com,1,20,1,78.64,88.09,76.13,84.03,52.63,87.10000000000001,89.11,80.75800000000001,2
S1827,Sara,Johnson,student827@university.com,1,24,1,54.57,54.01,43.14,70.68,88.77,41.4,85.99,57.2615,7
S1828,Omar,Johnson,student828@university.com,1,22,2,60.19,68.11,63.8,82.36,95.23,75.8,63.36,68.443,5
S1829,Liam,Smith,student829@university.com,0,23,0,51.56,94.96,44.45,62.88,88.21,47.099999999999994,92.37,66.259,6
S1830,Ahmed,Williams,student830@university.com,1,23,0,75.43,75.16,84.91,71.74,91.27,23.3,57.14,74.241,4
S1831,Ahmed,Johnson,student831@university.com,0,24,2,54.23,52.61,43.81,60.48,79.78,24.1,67.5,52.1245,8
S1832,John,Brown,student832@university.com,0,23,0,73.47,57.05,51.14,51.91,94.39,39.7,67.32,57.532999999999994,7
S1833,Maria,Johnson,student833@university.com,1,23,2,96.65,95.23,65.02,79.43,74.84,11.100000000000001,78.01,73.828,4
S1834,Ali,Davis,student834@university.com,0,19,1,85.99,65.63,67.76,93.22,99.42,17.8,73.17,70.688,5
S1835,Maria,Davis,student835@university.com,0,20,2,75.43,75.22,64.39,51.28,55.17,50.1,72.99,65.9115,6
S1836,John,Johnson,student836@university.com,1,22,3,61.21,67.6,67.8,59.8,90.46,95.39999999999999,77.68,70.6255,5
S1837,Ahmed,Williams,student837@university.com,1,22,0,83.68,62.71,82.79,73.01,82.07,57.800000000000004,70.77,74.752,4
S1838,Maria,Williams,student838@university.com,1,23,2,94.74,53.4,62.16,83.29,79.03,40.800000000000004,62.5,63.9765,6
S1839,Ahmed,Jones,student839@university.com,0,18,2,51.65,81.17,72.87,58.56,86.29,24.3,83.21,71.83149999999999,4
